Id,Product__c,Format_Name__c,Unit_Price__c,Bulk_Price__c,Bulk_Threshold__c,Min_Quantity__c,Max_Quantity__c,Increment_Quantity__c,Sort_Order__c,Is_Active__c,CreatedDate
a0NWj00000KZ0LGMA1,01tWj00000C2ya6IAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:33.000+0000
a0NWj00000KZ0LKMA1,01tWj00000C2ya7IAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:33.000+0000
a0NWj00000KZ0LHMA1,01tWj00000C2ya8IAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:33.000+0000
a0NWj00000KZ0LIMA1,01tWj00000C2ya9IAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:33.000+0000
a0NWj00000KZ0LJMA1,01tWj00000C2yaAIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:33.000+0000
a0NWj00000KZ0LLMA1,01tWj00000C2yaBIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:33.000+0000
a0NWj00000KZ0LEMA1,01tWj00000C2yaCIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:33.000+0000
a0NWj00000KZ0LFMA1,01tWj00000C2yaDIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:33.000+0000
a0NWj00000KZ0LMMA1,01tWj00000C2yaEIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:33.000+0000
a0NWj00000KZ0LNMA1,01tWj00000C2yaFIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:33.000+0000
a0NWj00000KZ0LOMA1,01tWj00000C2yaGIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:33.000+0000
a0NWj00000KZ0LPMA1,01tWj00000C2yaHIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:33.000+0000
a0NWj00000KZ0LQMA1,01tWj00000C2yaIIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:33.000+0000
a0NWj00000KZ0LRMA1,01tWj00000C2yaJIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:33.000+0000
a0NWj00000KZ0LSMA1,01tWj00000C2yaKIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:33.000+0000
a0NWj00000KZ0LTMA1,01tWj00000C2yaLIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:33.000+0000
a0NWj00000KZ0LUMA1,01tWj00000C2yaMIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:33.000+0000
a0NWj00000KZ0LWMA1,01tWj00000C2yaNIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:33.000+0000
a0NWj00000KZ0LVMA1,01tWj00000C2yaOIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:33.000+0000
a0NWj00000KZ0LXMA1,01tWj00000C2yaPIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:33.000+0000
a0NWj00000KZ0LZMA1,01tWj00000C2yaQIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:33.000+0000
a0NWj00000KZ0LYMA1,01tWj00000C2yaRIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:33.000+0000
a0NWj00000KZ0LaMAL,01tWj00000C2yaSIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:33.000+0000
a0NWj00000KZ0LcMAL,01tWj00000C2yaTIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:33.000+0000
a0NWj00000KZ0LbMAL,01tWj00000C2yaUIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:33.000+0000
a0NWj00000KZ0LeMAL,01tWj00000C2yaVIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:33.000+0000
a0NWj00000KZ0LdMAL,01tWj00000C2yaWIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:33.000+0000
a0NWj00000KZ0LfMAL,01tWj00000C2yaXIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:33.000+0000
a0NWj00000KZ0LgMAL,01tWj00000C2yaYIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:33.000+0000
a0NWj00000KZ0LhMAL,01tWj00000C2yaZIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:33.000+0000
a0NWj00000KZ0LjMAL,01tWj00000C2yaaIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:33.000+0000
a0NWj00000KZ0LiMAL,01tWj00000C2yabIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:33.000+0000
a0NWj00000KZ0LkMAL,01tWj00000C2yacIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:33.000+0000
a0NWj00000KZ0LlMAL,01tWj00000C2yadIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:33.000+0000
a0NWj00000KZ0LmMAL,01tWj00000C2yaeIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:33.000+0000
a0NWj00000KZ04pMAD,01tWj00000C34mXIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:29.000+0000
a0NWj00000KZ04qMAD,01tWj00000C34mXIAR,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:29.000+0000
a0NWj00000KYOm1MAH,01tWj00000C34mYIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOm2MAH,01tWj00000C34mYIAR,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOlzMAH,01tWj00000C34mZIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOm0MAH,01tWj00000C34mZIAR,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOm3MAH,01tWj00000C34maIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOm4MAH,01tWj00000C34maIAB,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOm5MAH,01tWj00000C34mbIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOm6MAH,01tWj00000C34mbIAB,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOm7MAH,01tWj00000C34mcIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOm8MAH,01tWj00000C34mcIAB,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmBMAX,01tWj00000C34mdIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmCMAX,01tWj00000C34mdIAB,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOm9MAH,01tWj00000C34meIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmAMAX,01tWj00000C34meIAB,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmDMAX,01tWj00000C34mfIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmEMAX,01tWj00000C34mfIAB,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmFMAX,01tWj00000C34mgIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmGMAX,01tWj00000C34mgIAB,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmHMAX,01tWj00000C34mhIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmIMAX,01tWj00000C34mhIAB,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmLMAX,01tWj00000C34miIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmMMAX,01tWj00000C34miIAB,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmNMAX,01tWj00000C34mjIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmOMAX,01tWj00000C34mjIAB,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmPMAX,01tWj00000C34mkIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmQMAX,01tWj00000C34mkIAB,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmJMAX,01tWj00000C34mlIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmKMAX,01tWj00000C34mlIAB,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmRMAX,01tWj00000C34mmIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmSMAX,01tWj00000C34mmIAB,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmTMAX,01tWj00000C34mnIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmUMAX,01tWj00000C34mnIAB,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmZMAX,01tWj00000C34moIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmaMAH,01tWj00000C34moIAB,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmXMAX,01tWj00000C34mpIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmYMAX,01tWj00000C34mpIAB,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmVMAX,01tWj00000C34mqIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmWMAX,01tWj00000C34mqIAB,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmbMAH,01tWj00000C34mrIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmcMAH,01tWj00000C34mrIAB,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmdMAH,01tWj00000C34msIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmeMAH,01tWj00000C34msIAB,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmhMAH,01tWj00000C34mtIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmiMAH,01tWj00000C34mtIAB,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmfMAH,01tWj00000C34muIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmgMAH,01tWj00000C34muIAB,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmjMAH,01tWj00000C34mvIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmkMAH,01tWj00000C34mvIAB,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmpMAH,01tWj00000C34mwIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmqMAH,01tWj00000C34mwIAB,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmxMAH,01tWj00000C34mxIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmyMAH,01tWj00000C34mxIAB,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmrMAH,01tWj00000C34myIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmsMAH,01tWj00000C34myIAB,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmtMAH,01tWj00000C34mzIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmuMAH,01tWj00000C34mzIAB,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmvMAH,01tWj00000C34n0IAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmwMAH,01tWj00000C34n0IAB,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmzMAH,01tWj00000C34n1IAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOn0MAH,01tWj00000C34n1IAB,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmlMAH,01tWj00000C34n2IAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmmMAH,01tWj00000C34n2IAB,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmnMAH,01tWj00000C34n3IAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOmoMAH,01tWj00000C34n3IAB,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOn1MAH,01tWj00000C34n4IAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOn2MAH,01tWj00000C34n4IAB,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOn3MAH,01tWj00000C34n5IAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOn4MAH,01tWj00000C34n5IAB,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOn5MAH,01tWj00000C34n6IAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOn6MAH,01tWj00000C34n6IAB,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOn7MAH,01tWj00000C34n7IAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOn8MAH,01tWj00000C34n7IAB,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOn9MAH,01tWj00000C34n8IAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOnAMAX,01tWj00000C34n8IAB,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOnBMAX,01tWj00000C34n9IAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOnCMAX,01tWj00000C34n9IAB,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOnDMAX,01tWj00000C34nAIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOnEMAX,01tWj00000C34nAIAR,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOnFMAX,01tWj00000C34nBIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOnGMAX,01tWj00000C34nBIAR,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOnHMAX,01tWj00000C34nCIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOnIMAX,01tWj00000C34nCIAR,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOnJMAX,01tWj00000C34nDIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOnKMAX,01tWj00000C34nDIAR,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOnNMAX,01tWj00000C34nEIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOnOMAX,01tWj00000C34nEIAR,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOnLMAX,01tWj00000C34nFIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOnMMAX,01tWj00000C34nFIAR,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOnPMAX,01tWj00000C34nGIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOnQMAX,01tWj00000C34nGIAR,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOnTMAX,01tWj00000C34nHIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOnUMAX,01tWj00000C34nHIAR,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOnRMAX,01tWj00000C34nIIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOnSMAX,01tWj00000C34nIIAR,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOnVMAX,01tWj00000C34nJIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOnWMAX,01tWj00000C34nJIAR,Color Print + Digital,47,31.5,25,10,10000,1,3,true,2026-03-27T17:57:30.000+0000
a0NWj00000KYOnYMAX,01tWj00000C34nKIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ04sMAD,01tWj00000C34nLIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ04rMAD,01tWj00000C34nMIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ04tMAD,01tWj00000C34nNIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ04uMAD,01tWj00000C34nOIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ04vMAD,01tWj00000C34nPIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ04xMAD,01tWj00000C34nQIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ04wMAD,01tWj00000C34nRIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ04yMAD,01tWj00000C34nSIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ04zMAD,01tWj00000C34nTIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ050MAD,01tWj00000C34nUIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ052MAD,01tWj00000C34nVIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ053MAD,01tWj00000C34nWIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ054MAD,01tWj00000C34nXIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ051MAD,01tWj00000C34nYIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ055MAD,01tWj00000C34nZIAR,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ056MAD,01tWj00000C34naIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ057MAD,01tWj00000C34nbIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ05AMAT,01tWj00000C34ncIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ059MAD,01tWj00000C34ndIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ058MAD,01tWj00000C34neIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ05BMAT,01tWj00000C34nfIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ05CMAT,01tWj00000C34ngIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ05EMAT,01tWj00000C34nhIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ05DMAT,01tWj00000C34niIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ05FMAT,01tWj00000C34njIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ05IMAT,01tWj00000C34nkIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ05MMAT,01tWj00000C34nlIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ05JMAT,01tWj00000C34nmIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ05KMAT,01tWj00000C34nnIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ05LMAT,01tWj00000C34noIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ05NMAT,01tWj00000C34npIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ05GMAT,01tWj00000C34nqIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ05HMAT,01tWj00000C34nrIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ05OMAT,01tWj00000C34nsIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ05PMAT,01tWj00000C34ntIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ05QMAT,01tWj00000C34nuIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ05RMAT,01tWj00000C34nvIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ05SMAT,01tWj00000C34nwIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ05TMAT,01tWj00000C34nxIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ05UMAT,01tWj00000C34nyIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ05VMAT,01tWj00000C34nzIAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ05WMAT,01tWj00000C34o0IAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ05XMAT,01tWj00000C34o1IAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ05ZMAT,01tWj00000C34o2IAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ05YMAT,01tWj00000C34o3IAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
a0NWj00000KZ05aMAD,01tWj00000C34o4IAB,B&W Print + Digital,44,28.25,25,10,10000,1,2,true,2026-03-27T17:57:30.000+0000
