Id,Product2Id,Pricebook2Id,UnitPrice,IsActive,CreatedDate
01uWj00000FaTAnIAN,01tWj00000Bgsb1IAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:21.000+0000
01uWj00000FaTAoIAN,01tWj00000Bgsb2IAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:21.000+0000
01uWj00000FaTApIAN,01tWj00000Bgsb3IAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:21.000+0000
01uWj00000FaTAqIAN,01tWj00000Bgsb4IAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:21.000+0000
01uWj00000FaTArIAN,01tWj00000Bgsb5IAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:21.000+0000
01uWj00000FaTAsIAN,01tWj00000Bgsb6IAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:21.000+0000
01uWj00000FaTAtIAN,01tWj00000Bgsb7IAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:21.000+0000
01uWj00000FaTAuIAN,01tWj00000Bgsb8IAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:21.000+0000
01uWj00000FaTAvIAN,01tWj00000Bgsb9IAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTAwIAN,01tWj00000BgsbAIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTAxIAN,01tWj00000BgsbBIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTAyIAN,01tWj00000BgsbCIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTAzIAN,01tWj00000BgsbDIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTB0IAN,01tWj00000BgsbEIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTB1IAN,01tWj00000BgsbFIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTB2IAN,01tWj00000BgsbGIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTB3IAN,01tWj00000BgsbHIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTB4IAN,01tWj00000BgsbIIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTB5IAN,01tWj00000BgsbJIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTB6IAN,01tWj00000BgsbKIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTB7IAN,01tWj00000BgsbLIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTB8IAN,01tWj00000BgsbMIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTB9IAN,01tWj00000BgsbNIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBAIA3,01tWj00000BgsbOIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBBIA3,01tWj00000BgsbPIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBCIA3,01tWj00000BgsbQIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBDIA3,01tWj00000BgsbRIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBEIA3,01tWj00000BgsbSIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBFIA3,01tWj00000BgsbTIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBGIA3,01tWj00000BgsbUIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBHIA3,01tWj00000BgsbVIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBIIA3,01tWj00000BgsbWIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBJIA3,01tWj00000BgsbXIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBKIA3,01tWj00000BgsbYIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBLIA3,01tWj00000BgsbZIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBMIA3,01tWj00000BgsbaIAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBNIA3,01tWj00000BgsbbIAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBOIA3,01tWj00000BgsbcIAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBPIA3,01tWj00000BgsbdIAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBQIA3,01tWj00000BgsbeIAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBRIA3,01tWj00000BgsbfIAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBSIA3,01tWj00000BgsbgIAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBTIA3,01tWj00000BgsbhIAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBUIA3,01tWj00000BgsbiIAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBVIA3,01tWj00000BgsbjIAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBWIA3,01tWj00000BgsbkIAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBXIA3,01tWj00000BgsblIAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBYIA3,01tWj00000BgsbmIAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBZIA3,01tWj00000BgsbnIAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBaIAN,01tWj00000BgsboIAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBbIAN,01tWj00000BgsbpIAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBcIAN,01tWj00000BgsbqIAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBdIAN,01tWj00000BgsbrIAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBeIAN,01tWj00000BgsbsIAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBfIAN,01tWj00000BgsbtIAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBgIAN,01tWj00000BgsbuIAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBhIAN,01tWj00000BgsbvIAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBiIAN,01tWj00000BgsbwIAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBjIAN,01tWj00000BgsbxIAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBkIAN,01tWj00000BgsbyIAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBlIAN,01tWj00000BgsbzIAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBmIAN,01tWj00000Bgsc0IAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBnIAN,01tWj00000Bgsc1IAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBoIAN,01tWj00000Bgsc2IAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBpIAN,01tWj00000Bgsc3IAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBqIAN,01tWj00000Bgsc4IAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBrIAN,01tWj00000Bgsc5IAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBsIAN,01tWj00000Bgsc6IAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBtIAN,01tWj00000Bgsc7IAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBuIAN,01tWj00000Bgsc8IAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBvIAN,01tWj00000Bgsc9IAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBwIAN,01tWj00000BgscAIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBxIAN,01tWj00000BgscBIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTByIAN,01tWj00000BgscCIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTBzIAN,01tWj00000BgscDIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTC0IAN,01tWj00000BgscEIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTC1IAN,01tWj00000BgscFIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTC2IAN,01tWj00000BgscGIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTC3IAN,01tWj00000BgscHIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTC4IAN,01tWj00000BgscIIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTC5IAN,01tWj00000BgscJIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTC6IAN,01tWj00000BgscKIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTC7IAN,01tWj00000BgscLIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTC8IAN,01tWj00000BgscMIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTC9IAN,01tWj00000BgscNIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTCAIA3,01tWj00000BgscOIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTCBIA3,01tWj00000BgscPIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTCCIA3,01tWj00000BgscQIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTCDIA3,01tWj00000BgscRIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTCEIA3,01tWj00000BgscSIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTCFIA3,01tWj00000BgscTIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTCGIA3,01tWj00000BgscUIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTCHIA3,01tWj00000BgscVIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTCIIA3,01tWj00000BgscWIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTCJIA3,01tWj00000BgscXIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTCKIA3,01tWj00000BgscYIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTCLIA3,01tWj00000BgscZIAR,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTCMIA3,01tWj00000BgscaIAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTCNIA3,01tWj00000BgscbIAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTCOIA3,01tWj00000BgsccIAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTCPIA3,01tWj00000BgscdIAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTCQIA3,01tWj00000BgsceIAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTCRIA3,01tWj00000BgscfIAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTCSIA3,01tWj00000BgscgIAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTCTIA3,01tWj00000BgschIAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTCUIA3,01tWj00000BgsciIAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTCVIA3,01tWj00000BgscjIAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FaTCWIA3,01tWj00000BgsckIAB,01sam000003vfHdAAI,41,false,2026-03-16T03:09:22.000+0000
01uWj00000FZhkbIAD,01tWj00000BgsclIAB,01sam0000041Az8AAE,44,true,2026-03-15T05:53:15.000+0000
01uWj00000FZhe9IAD,01tWj00000BgsclIAB,01sam000003vfHdAAI,44,true,2026-03-15T05:53:12.000+0000
01uWj00000FZhhNIAT,01tWj00000BgsclIAB,01sam0000041Az7AAE,0,true,2026-03-15T05:53:14.000+0000
01uWj00000FZheAIAT,01tWj00000BgscmIAB,01sam000003vfHdAAI,15.25,true,2026-03-15T05:53:12.000+0000
01uWj00000FZhkcIAD,01tWj00000BgscmIAB,01sam0000041Az8AAE,15.25,true,2026-03-15T05:53:15.000+0000
01uWj00000FZhhOIAT,01tWj00000BgscmIAB,01sam0000041Az7AAE,0,true,2026-03-15T05:53:14.000+0000
01uWj00000FZhhPIAT,01tWj00000BgscnIAB,01sam0000041Az7AAE,0,true,2026-03-15T05:53:14.000+0000
01uWj00000FZheBIAT,01tWj00000BgscnIAB,01sam000003vfHdAAI,44,true,2026-03-15T05:53:12.000+0000
01uWj00000FZhkdIAD,01tWj00000BgscnIAB,01sam0000041Az8AAE,44,true,2026-03-15T05:53:15.000+0000
01uWj00000FZhkeIAD,01tWj00000BgscoIAB,01sam0000041Az8AAE,15.25,true,2026-03-15T05:53:15.000+0000
01uWj00000FZheCIAT,01tWj00000BgscoIAB,01sam000003vfHdAAI,15.25,true,2026-03-15T05:53:12.000+0000
01uWj00000FZhhQIAT,01tWj00000BgscoIAB,01sam0000041Az7AAE,0,true,2026-03-15T05:53:14.000+0000
01uWj00000FZhkfIAD,01tWj00000BgscpIAB,01sam0000041Az8AAE,44,true,2026-03-15T05:53:15.000+0000
01uWj00000FZheDIAT,01tWj00000BgscpIAB,01sam000003vfHdAAI,44,true,2026-03-15T05:53:12.000+0000
01uWj00000FZhhRIAT,01tWj00000BgscpIAB,01sam0000041Az7AAE,0,true,2026-03-15T05:53:14.000+0000
01uWj00000FZhhSIAT,01tWj00000BgscqIAB,01sam0000041Az7AAE,0,true,2026-03-15T05:53:14.000+0000
01uWj00000FZhkgIAD,01tWj00000BgscqIAB,01sam0000041Az8AAE,15.25,true,2026-03-15T05:53:15.000+0000
01uWj00000FZheEIAT,01tWj00000BgscqIAB,01sam000003vfHdAAI,15.25,true,2026-03-15T05:53:12.000+0000
01uWj00000FZheFIAT,01tWj00000BgscrIAB,01sam000003vfHdAAI,44,true,2026-03-15T05:53:12.000+0000
01uWj00000FZhkhIAD,01tWj00000BgscrIAB,01sam0000041Az8AAE,44,true,2026-03-15T05:53:15.000+0000
01uWj00000FZhhTIAT,01tWj00000BgscrIAB,01sam0000041Az7AAE,0,true,2026-03-15T05:53:14.000+0000
01uWj00000FZhhUIAT,01tWj00000BgscsIAB,01sam0000041Az7AAE,0,true,2026-03-15T05:53:14.000+0000
01uWj00000FZhkiIAD,01tWj00000BgscsIAB,01sam0000041Az8AAE,15.25,true,2026-03-15T05:53:15.000+0000
01uWj00000FZheGIAT,01tWj00000BgscsIAB,01sam000003vfHdAAI,15.25,true,2026-03-15T05:53:12.000+0000
01uWj00000FZhhVIAT,01tWj00000BgsctIAB,01sam0000041Az7AAE,0,true,2026-03-15T05:53:14.000+0000
01uWj00000FZhkjIAD,01tWj00000BgsctIAB,01sam0000041Az8AAE,44,true,2026-03-15T05:53:15.000+0000
01uWj00000FZheHIAT,01tWj00000BgsctIAB,01sam000003vfHdAAI,44,true,2026-03-15T05:53:12.000+0000
01uWj00000FZheIIAT,01tWj00000BgscuIAB,01sam000003vfHdAAI,15.25,true,2026-03-15T05:53:12.000+0000
01uWj00000FZhhWIAT,01tWj00000BgscuIAB,01sam0000041Az7AAE,0,true,2026-03-15T05:53:14.000+0000
01uWj00000FZhkkIAD,01tWj00000BgscuIAB,01sam0000041Az8AAE,15.25,true,2026-03-15T05:53:15.000+0000
01uWj00000FZhklIAD,01tWj00000BgscvIAB,01sam0000041Az8AAE,44,true,2026-03-15T05:53:15.000+0000
01uWj00000FZhhXIAT,01tWj00000BgscvIAB,01sam0000041Az7AAE,0,true,2026-03-15T05:53:14.000+0000
01uWj00000FZheJIAT,01tWj00000BgscvIAB,01sam000003vfHdAAI,44,true,2026-03-15T05:53:12.000+0000
01uWj00000FZhhYIAT,01tWj00000BgscwIAB,01sam0000041Az7AAE,0,true,2026-03-15T05:53:14.000+0000
01uWj00000FZheKIAT,01tWj00000BgscwIAB,01sam000003vfHdAAI,15.25,true,2026-03-15T05:53:12.000+0000
01uWj00000FZhkmIAD,01tWj00000BgscwIAB,01sam0000041Az8AAE,15.25,true,2026-03-15T05:53:15.000+0000
01uWj00000FZhknIAD,01tWj00000BgscxIAB,01sam0000041Az8AAE,44,true,2026-03-15T05:53:15.000+0000
01uWj00000FZheLIAT,01tWj00000BgscxIAB,01sam000003vfHdAAI,44,true,2026-03-15T05:53:12.000+0000
01uWj00000FZhhZIAT,01tWj00000BgscxIAB,01sam0000041Az7AAE,0,true,2026-03-15T05:53:14.000+0000
01uWj00000FZhhaIAD,01tWj00000BgscyIAB,01sam0000041Az7AAE,0,true,2026-03-15T05:53:14.000+0000
01uWj00000FZhkoIAD,01tWj00000BgscyIAB,01sam0000041Az8AAE,15.25,true,2026-03-15T05:53:15.000+0000
01uWj00000FZheMIAT,01tWj00000BgscyIAB,01sam000003vfHdAAI,15.25,true,2026-03-15T05:53:12.000+0000
01uWj00000FZhhbIAD,01tWj00000BgsczIAB,01sam0000041Az7AAE,0,true,2026-03-15T05:53:14.000+0000
01uWj00000FZhkpIAD,01tWj00000BgsczIAB,01sam0000041Az8AAE,44,true,2026-03-15T05:53:15.000+0000
01uWj00000FZheNIAT,01tWj00000BgsczIAB,01sam000003vfHdAAI,44,true,2026-03-15T05:53:12.000+0000
01uWj00000FZheOIAT,01tWj00000Bgsd0IAB,01sam000003vfHdAAI,15.25,true,2026-03-15T05:53:12.000+0000
01uWj00000FZhhcIAD,01tWj00000Bgsd0IAB,01sam0000041Az7AAE,0,true,2026-03-15T05:53:14.000+0000
01uWj00000FZhkqIAD,01tWj00000Bgsd0IAB,01sam0000041Az8AAE,15.25,true,2026-03-15T05:53:15.000+0000
01uWj00000FZhePIAT,01tWj00000Bgsd1IAB,01sam000003vfHdAAI,44,true,2026-03-15T05:53:12.000+0000
01uWj00000FZhkrIAD,01tWj00000Bgsd1IAB,01sam0000041Az8AAE,44,true,2026-03-15T05:53:15.000+0000
01uWj00000FZhhdIAD,01tWj00000Bgsd1IAB,01sam0000041Az7AAE,0,true,2026-03-15T05:53:14.000+0000
01uWj00000FZhksIAD,01tWj00000Bgsd2IAB,01sam0000041Az8AAE,15.25,true,2026-03-15T05:53:15.000+0000
01uWj00000FZhheIAD,01tWj00000Bgsd2IAB,01sam0000041Az7AAE,0,true,2026-03-15T05:53:14.000+0000
01uWj00000FZheQIAT,01tWj00000Bgsd2IAB,01sam000003vfHdAAI,15.25,true,2026-03-15T05:53:12.000+0000
01uWj00000FZhktIAD,01tWj00000Bgsd3IAB,01sam0000041Az8AAE,44,true,2026-03-15T05:53:15.000+0000
01uWj00000FZheRIAT,01tWj00000Bgsd3IAB,01sam000003vfHdAAI,44,true,2026-03-15T05:53:12.000+0000
01uWj00000FZhhfIAD,01tWj00000Bgsd3IAB,01sam0000041Az7AAE,0,true,2026-03-15T05:53:14.000+0000
01uWj00000FZhhgIAD,01tWj00000Bgsd4IAB,01sam0000041Az7AAE,0,true,2026-03-15T05:53:14.000+0000
01uWj00000FZheSIAT,01tWj00000Bgsd4IAB,01sam000003vfHdAAI,15.25,true,2026-03-15T05:53:12.000+0000
01uWj00000FZhkuIAD,01tWj00000Bgsd4IAB,01sam0000041Az8AAE,15.25,true,2026-03-15T05:53:15.000+0000
01uWj00000FZheTIAT,01tWj00000Bgsd5IAB,01sam000003vfHdAAI,44,true,2026-03-15T05:53:12.000+0000
01uWj00000FZhkvIAD,01tWj00000Bgsd5IAB,01sam0000041Az8AAE,44,true,2026-03-15T05:53:15.000+0000
01uWj00000FZhhhIAD,01tWj00000Bgsd5IAB,01sam0000041Az7AAE,0,true,2026-03-15T05:53:14.000+0000
01uWj00000FZhkwIAD,01tWj00000Bgsd6IAB,01sam0000041Az8AAE,15.25,true,2026-03-15T05:53:15.000+0000
01uWj00000FZheUIAT,01tWj00000Bgsd6IAB,01sam000003vfHdAAI,15.25,true,2026-03-15T05:53:12.000+0000
01uWj00000FZhhiIAD,01tWj00000Bgsd6IAB,01sam0000041Az7AAE,0,true,2026-03-15T05:53:14.000+0000
01uWj00000FZhkxIAD,01tWj00000Bgsd7IAB,01sam0000041Az8AAE,44,true,2026-03-15T05:53:15.000+0000
01uWj00000FZhhjIAD,01tWj00000Bgsd7IAB,01sam0000041Az7AAE,0,true,2026-03-15T05:53:14.000+0000
01uWj00000FZheVIAT,01tWj00000Bgsd7IAB,01sam000003vfHdAAI,44,true,2026-03-15T05:53:12.000+0000
01uWj00000FZheWIAT,01tWj00000Bgsd8IAB,01sam000003vfHdAAI,15.25,true,2026-03-15T05:53:12.000+0000
01uWj00000FZhhkIAD,01tWj00000Bgsd8IAB,01sam0000041Az7AAE,0,true,2026-03-15T05:53:14.000+0000
01uWj00000FZhkyIAD,01tWj00000Bgsd8IAB,01sam0000041Az8AAE,15.25,true,2026-03-15T05:53:15.000+0000
01uWj00000FZhkzIAD,01tWj00000Bgsd9IAB,01sam0000041Az8AAE,44,true,2026-03-15T05:53:15.000+0000
01uWj00000FZhhlIAD,01tWj00000Bgsd9IAB,01sam0000041Az7AAE,0,true,2026-03-15T05:53:14.000+0000
01uWj00000FZheXIAT,01tWj00000Bgsd9IAB,01sam000003vfHdAAI,44,true,2026-03-15T05:53:12.000+0000
01uWj00000FZhhmIAD,01tWj00000BgsdAIAR,01sam0000041Az7AAE,0,true,2026-03-15T05:53:14.000+0000
01uWj00000FZhl0IAD,01tWj00000BgsdAIAR,01sam0000041Az8AAE,15.25,true,2026-03-15T05:53:15.000+0000
01uWj00000FZheYIAT,01tWj00000BgsdAIAR,01sam000003vfHdAAI,15.25,true,2026-03-15T05:53:12.000+0000
01uWj00000FZhl1IAD,01tWj00000BgsdBIAR,01sam0000041Az8AAE,44,true,2026-03-15T05:53:15.000+0000
01uWj00000FZhhnIAD,01tWj00000BgsdBIAR,01sam0000041Az7AAE,0,true,2026-03-15T05:53:14.000+0000
01uWj00000FZheZIAT,01tWj00000BgsdBIAR,01sam000003vfHdAAI,44,true,2026-03-15T05:53:12.000+0000
01uWj00000FZhl2IAD,01tWj00000BgsdCIAR,01sam0000041Az8AAE,15.25,true,2026-03-15T05:53:15.000+0000
01uWj00000FZheaIAD,01tWj00000BgsdCIAR,01sam000003vfHdAAI,15.25,true,2026-03-15T05:53:12.000+0000
01uWj00000FZhhoIAD,01tWj00000BgsdCIAR,01sam0000041Az7AAE,0,true,2026-03-15T05:53:14.000+0000
01uWj00000FZhebIAD,01tWj00000BgsdDIAR,01sam000003vfHdAAI,44,true,2026-03-15T05:53:12.000+0000
01uWj00000FZhhpIAD,01tWj00000BgsdDIAR,01sam0000041Az7AAE,0,true,2026-03-15T05:53:14.000+0000
01uWj00000FZhl3IAD,01tWj00000BgsdDIAR,01sam0000041Az8AAE,44,true,2026-03-15T05:53:15.000+0000
01uWj00000FZhecIAD,01tWj00000BgsdEIAR,01sam000003vfHdAAI,15.25,true,2026-03-15T05:53:12.000+0000
01uWj00000FZhl4IAD,01tWj00000BgsdEIAR,01sam0000041Az8AAE,15.25,true,2026-03-15T05:53:15.000+0000
01uWj00000FZhhqIAD,01tWj00000BgsdEIAR,01sam0000041Az7AAE,0,true,2026-03-15T05:53:14.000+0000
01uWj00000FZhedIAD,01tWj00000BgsdFIAR,01sam000003vfHdAAI,44,true,2026-03-15T05:53:12.000+0000
01uWj00000FZhl5IAD,01tWj00000BgsdFIAR,01sam0000041Az8AAE,44,true,2026-03-15T05:53:15.000+0000
01uWj00000FZhhrIAD,01tWj00000BgsdFIAR,01sam0000041Az7AAE,0,true,2026-03-15T05:53:14.000+0000
01uWj00000FZheeIAD,01tWj00000BgsdGIAR,01sam000003vfHdAAI,15.25,true,2026-03-15T05:53:12.000+0000
01uWj00000FZhhsIAD,01tWj00000BgsdGIAR,01sam0000041Az7AAE,0,true,2026-03-15T05:53:14.000+0000
01uWj00000FZhl6IAD,01tWj00000BgsdGIAR,01sam0000041Az8AAE,15.25,true,2026-03-15T05:53:15.000+0000
01uWj00000FZhhtIAD,01tWj00000BgsdHIAR,01sam0000041Az7AAE,0,true,2026-03-15T05:53:14.000+0000
01uWj00000FZhefIAD,01tWj00000BgsdHIAR,01sam000003vfHdAAI,44,true,2026-03-15T05:53:12.000+0000
01uWj00000FZhl7IAD,01tWj00000BgsdHIAR,01sam0000041Az8AAE,44,true,2026-03-15T05:53:15.000+0000
01uWj00000FZhl8IAD,01tWj00000BgsdIIAR,01sam0000041Az8AAE,15.25,true,2026-03-15T05:53:15.000+0000
01uWj00000FZhhuIAD,01tWj00000BgsdIIAR,01sam0000041Az7AAE,0,true,2026-03-15T05:53:14.000+0000
01uWj00000FZhegIAD,01tWj00000BgsdIIAR,01sam000003vfHdAAI,15.25,true,2026-03-15T05:53:12.000+0000
01uWj00000FZhl9IAD,01tWj00000BgsdJIAR,01sam0000041Az8AAE,44,true,2026-03-15T05:53:15.000+0000
01uWj00000FZhhvIAD,01tWj00000BgsdJIAR,01sam0000041Az7AAE,0,true,2026-03-15T05:53:14.000+0000
01uWj00000FZhehIAD,01tWj00000BgsdJIAR,01sam000003vfHdAAI,44,true,2026-03-15T05:53:12.000+0000
01uWj00000FZhlAIAT,01tWj00000BgsdKIAR,01sam0000041Az8AAE,15.25,true,2026-03-15T05:53:15.000+0000
